raceId,team,points,circuitId,year
47,Red Bull,0.0,5,2007
872,Red Bull,0.0,14,2012
874,Red Bull,25.0,22,2012
52,Red Bull,0.0,18,2007
869,Red Bull,4.0,10,2012
866,Red Bull,12.0,7,2012
41,Red Bull,0.0,7,2007
894,Red Bull,0.0,35,2013
1062,Red Bull,0.0,11,2021
913,Red Bull,15.0,15,2014
913,Red Bull,18.0,15,2014
956,Red Bull,18.0,70,2016
895,Red Bull,25.0,22,2013
865,Red Bull,12.0,6,2012
59,Red Bull,0.0,6,2006
895,Red Bull,18.0,22,2013
865,Red Bull,25.0,6,2012
48,Red Bull,0.0,14,2007
912,Red Bull,8.0,14,2014
912,Red Bull,10.0,14,2014
864,Red Bull,0.0,4,2012
957,Red Bull,18.0,9,2016
864,Red Bull,8.0,4,2012
957,Red Bull,12.0,9,2016
40,Red Bull,0.0,6,2007
956,Red Bull,10.0,70,2016
58,Red Bull,0.0,4,2006
955,Red Bull,4.0,73,2016
52,Red Bull,0.0,18,2007
869,Red Bull,10.0,10,2012
893,Red Bull,25.0,15,2013
953,Red Bull,18.0,6,2016
58,Red Bull,0.0,4,2006
1076,Red Bull,0.0,1,2022
914,Red Bull,12.0,22,2014
59,Red Bull,6.0,6,2006
953,Red Bull,0.0,6,2016
868,Red Bull,25.0,9,2012
955,Red Bull,6.0,73,2016
867,Red Bull,0.0,12,2012
1077,Red Bull,26.0,21,2022
954,Red Bull,12.0,7,2016
867,Red Bull,12.0,12,2012
954,Red Bull,6.0,7,2016
893,Red Bull,0.0,15,2013
1063,Red Bull,12.5,13,2021
894,Red Bull,25.0,35,2013
1077,Red Bull,18.0,21,2022
866,Red Bull,6.0,7,2012
41,Red Bull,0.0,7,2007
945,Red Bull,1.0,24,2015
888,Red Bull,6.0,20,2013
945,Red Bull,8.0,24,2015
54,Red Bull,0.0,2,2006
937,Red Bull,0.0,13,2015
880,Red Bull,15.0,1,2013
884,Red Bull,12.0,4,2013
884,Red Bull,10.0,4,2013
931,Red Bull,10.0,6,2015
931,Red Bull,12.0,6,2015
938,Red Bull,4.0,14,2015
938,Red Bull,1.0,14,2015
1073,Red Bull,0.0,24,2021
879,Red Bull,8.0,18,2012
885,Red Bull,18.0,6,2013
939,Red Bull,18.0,15,2015
930,Red Bull,1.0,4,2015
930,Red Bull,6.0,4,2015
54,Red Bull,0.0,2,2006
44,Red Bull,0.0,9,2007
939,Red Bull,8.0,15,2015
885,Red Bull,15.0,6,2013
878,Red Bull,0.0,69,2012
879,Red Bull,12.0,18,2012
878,Red Bull,18.0,69,2012
1065,Red Bull,0.0,14,2021
880,Red Bull,8.0,1,2013
933,Red Bull,1.0,70,2015
55,Red Bull,1.0,1,2006
45,Red Bull,4.0,20,2007
882,Red Bull,12.0,17,2013
45,Red Bull,6.0,20,2007
934,Red Bull,8.0,9,2015
934,Red Bull,0.0,9,2015
936,Red Bull,18.0,11,2015
1066,Red Bull,2.0,71,2021
55,Red Bull,0.0,1,2006
936,Red Bull,15.0,11,2015
881,Red Bull,25.0,2,2013
882,Red Bull,0.0,17,2013
883,Red Bull,25.0,3,2013
883,Red Bull,6.0,3,2013
932,Red Bull,0.0,7,2015
1066,Red Bull,18.0,71,2021
932,Red Bull,2.0,7,2015
44,Red Bull,0.0,9,2007
937,Red Bull,12.0,13,2015
881,Red Bull,18.0,2,2013
929,Red Bull,2.0,3,2015
940,Red Bull,0.0,22,2015
929,Red Bull,8.0,3,2015
53,Red Bull,0.0,3,2006
876,Red Bull,15.0,68,2012
1072,Red Bull,0.0,77,2021
56,Red Bull,0.0,21,2006
876,Red Bull,25.0,68,2012
943,Red Bull,12.0,32,2015
887,Red Bull,0.0,9,2013
943,Red Bull,10.0,32,2015
43,Red Bull,0.0,8,2007
942,Red Bull,0.0,69,2015
875,Red Bull,18.0,35,2012
53,Red Bull,1.0,3,2006
888,Red Bull,25.0,20,2013
926,Red Bull,0.0,1,2015
56,Red Bull,0.0,21,2006
944,Red Bull,6.0,18,2015
944,Red Bull,0.0,18,2015
926,Red Bull,8.0,1,2015
43,Red Bull,0.0,8,2007
874,Red Bull,2.0,22,2012
875,Red Bull,25.0,35,2012
1075,Red Bull,12.0,77,2022
927,Red Bull,2.0,2,2015
927,Red Bull,1.0,2,2015
940,Red Bull,0.0,22,2015
46,Red Bull,0.0,11,2007
886,Red Bull,25.0,7,2013
877,Red Bull,0.0,24,2012
46,Red Bull,0.0,11,2007
1074,Red Bull,0.0,3,2022
1065,Red Bull,10.0,14,2021
849,Red Bull,18.0,9,2011
1074,Red Bull,0.0,3,2022
941,Red Bull,0.0,71,2015
1067,Red Bull,18.0,5,2021
928,Red Bull,0.0,17,2015
886,Red Bull,12.0,7,2013
1067,Red Bull,15.0,5,2021
877,Red Bull,15.0,24,2012
941,Red Bull,10.0,71,2015
928,Red Bull,2.0,17,2015
1073,Red Bull,26.0,24,2021
887,Red Bull,18.0,9,2013
1075,Red Bull,25.0,77,2022
942,Red Bull,1.0,69,2015
40,Red Bull,0.0,6,2007
1062,Red Bull,2.0,11,2021
868,Red Bull,15.0,9,2012
863,Red Bull,25.0,3,2012
856,Red Bull,15.0,35,2011
965,Red Bull,15.0,69,2016
863,Red Bull,12.0,3,2012
62,Red Bull,2.0,19,2006
856,Red Bull,25.0,35,2011
49,Red Bull,2.0,13,2007
900,Red Bull,0.0,1,2014
965,Red Bull,0.0,69,2016
855,Red Bull,12.0,22,2011
855,Red Bull,15.0,22,2011
966,Red Bull,15.0,32,2016
966,Red Bull,12.0,32,2016
1079,Red Bull,25.0,4,2022
1060,Red Bull,8.0,70,2021
62,Red Bull,0.0,19,2006
50,Red Bull,0.0,16,2007
1079,Red Bull,19.0,4,2022
39,Red Bull,4.0,4,2007
854,Red Bull,15.0,15,2011
907,Red Bull,4.0,70,2014
964,Red Bull,8.0,22,2016
962,Red Bull,8.0,15,2016
1070,Red Bull,15.0,32,2021
61,Red Bull,1.0,7,2006
61,Red Bull,0.0,7,2006
963,Red Bull,25.0,2,2016
51,Red Bull,0.0,17,2007
963,Red Bull,18.0,2,2016
858,Red Bull,12.0,24,2011
39,Red Bull,0.0,4,2007
51,Red Bull,1.0,17,2007
908,Red Bull,10.0,9,2014
899,Red Bull,25.0,18,2013
857,Red Bull,12.0,68,2011
908,Red Bull,15.0,9,2014
857,Red Bull,25.0,68,2011
964,Red Bull,18.0,22,2016
899,Red Bull,18.0,18,2013
907,Red Bull,0.0,70,2014
854,Red Bull,25.0,15,2011
967,Red Bull,15.0,18,2016
967,Red Bull,4.0,18,2016
970,Red Bull,15.0,17,2017
970,Red Bull,12.0,17,2017
851,Red Bull,18.0,11,2011
1058,Red Bull,12.0,70,2021
902,Red Bull,12.0,3,2014
1071,Red Bull,18.0,18,2021
1058,Red Bull,25.0,70,2021
904,Red Bull,12.0,4,2014
850,Red Bull,12.0,20,2011
850,Red Bull,15.0,20,2011
904,Red Bull,15.0,4,2014
902,Red Bull,8.0,3,2014
971,Red Bull,10.0,3,2017
50,Red Bull,5.0,16,2007
1071,Red Bull,13.0,18,2021
64,Red Bull,1.0,10,2006
971,Red Bull,0.0,3,2017
901,Red Bull,0.0,2,2014
851,Red Bull,10.0,11,2011
969,Red Bull,0.0,1,2017
63,Red Bull,0.0,8,2006
853,Red Bull,0.0,14,2011
1060,Red Bull,26.0,70,2021
906,Red Bull,15.0,7,2014
900,Red Bull,0.0,1,2014
906,Red Bull,25.0,7,2014
38,Red Bull,0.0,3,2007
853,Red Bull,25.0,14,2011
968,Red Bull,12.0,24,2016
858,Red Bull,0.0,24,2011
968,Red Bull,10.0,24,2016
38,Red Bull,0.0,3,2007
901,Red Bull,15.0,2,2014
852,Red Bull,18.0,13,2011
852,Red Bull,25.0,13,2011
63,Red Bull,0.0,8,2006
905,Red Bull,15.0,6,2014
969,Red Bull,10.0,1,2017
49,Red Bull,0.0,13,2007
905,Red Bull,0.0,6,2014
898,Red Bull,15.0,69,2013
933,Red Bull,0.0,70,2015
859,Red Bull,25.0,18,2011
911,Red Bull,10.0,13,2014
862,Red Bull,10.0,17,2012
60,Red Bull,0.0,9,2006
961,Red Bull,10.0,14,2016
862,Red Bull,12.0,17,2012
959,Red Bull,18.0,10,2016
860,Red Bull,18.0,1,2012
60,Red Bull,0.0,9,2006
959,Red Bull,15.0,10,2016
1078,Red Bull,26.0,79,2022
1070,Red Bull,25.0,32,2021
910,Red Bull,25.0,11,2014
958,Red Bull,10.0,11,2016
860,Red Bull,12.0,1,2012
1061,Red Bull,0.0,9,2021
1078,Red Bull,12.0,79,2022
1051,Red Bull,12.0,78,2021
861,Red Bull,12.0,2,2012
910,Red Bull,6.0,11,2014
960,Red Bull,18.0,13,2016
48,Red Bull,0.0,14,2007
897,Red Bull,18.0,24,2013
911,Red Bull,25.0,13,2014
897,Red Bull,25.0,24,2013
861,Red Bull,0.0,2,2012
1061,Red Bull,0.0,9,2021
960,Red Bull,0.0,13,2016
961,Red Bull,6.0,14,2016
896,Red Bull,0.0,68,2013
896,Red Bull,25.0,68,2013
898,Red Bull,25.0,69,2013
958,Red Bull,15.0,11,2016
962,Red Bull,18.0,15,2016
1051,Red Bull,19.0,78,2021
909,Red Bull,12.0,10,2014
909,Red Bull,8.0,10,2014
859,Red Bull,18.0,18,2011
81,Williams,0.0,9,2005
5,Williams,0.0,4,2009
1040,Williams,0.0,71,2020
1069,Williams,0.0,69,2021
1034,Williams,0.0,9,2020
25,Williams,0.0,8,2008
423,Williams,0.0,6,1985
366,Williams,3.0,13,1989
24,Williams,0.0,7,2008
425,Williams,9.0,37,1985
1040,Williams,0.0,71,2020
456,Williams,0.0,6,1983
1089,Williams,0.0,14,2022
462,Williams,0.0,70,1983
429,Williams,0.0,70,1985
381,Williams,0.0,11,1988
378,Williams,0.0,34,1988
378,Williams,0.0,34,1988
78,Williams,4.0,7,2005
24,Williams,0.0,7,2008
1089,Williams,2.0,14,2022
384,Williams,0.0,27,1988
426,Williams,0.0,34,1985
394,Williams,9.0,9,1987
48,Williams,3.0,14,2007
81,Williams,0.0,9,2005
83,Williams,2.0,11,2005
388,Williams,1.0,36,1987
1070,Williams,0.0,32,2021
363,Williams,0.0,9,1989
21,Williams,0.0,4,2008
46,Williams,2.0,11,2007
8,Williams,0.0,9,2009
1091,Williams,0.0,15,2022
420,Williams,0.0,36,1985
1070,Williams,0.0,32,2021
1066,Williams,0.0,71,2021
379,Williams,6.0,9,1988
48,Williams,0.0,14,2007
6,Williams,0.0,6,2009
1073,Williams,0.0,24,2021
1093,Williams,0.0,69,2022
1096,Williams,0.0,24,2022
1066,Williams,1.0,71,2021
429,Williams,0.0,70,1985
423,Williams,0.0,6,1985
392,Williams,2.0,37,1987
50,Williams,0.0,16,2007
77,Williams,0.0,20,2005
455,Williams,3.0,21,1983
388,Williams,6.0,36,1987
1041,Williams,0.0,20,2020
9,Williams,5.0,20,2009
1036,Williams,0.0,4,2020
25,Williams,0.0,8,2008
380,Williams,0.0,10,1988
1069,Williams,0.0,69,2021
1093,Williams,0.0,69,2022
383,Williams,0.0,14,1988
54,Williams,0.0,2,2006
455,Williams,0.0,21,1983
1036,Williams,0.0,4,2020
52,Williams,5.0,18,2007
393,Williams,6.0,34,1987
383,Williams,0.0,14,1988
1034,Williams,0.0,9,2020
420,Williams,0.0,36,1985
1041,Williams,0.0,20,2020
18,Williams,3.0,1,2008
391,Williams,0.0,6,1987
462,Williams,0.0,70,1983
393,Williams,9.0,34,1987
456,Williams,9.0,6,1983
387,Williams,0.0,29,1988
82,Williams,0.0,10,2005
364,Williams,0.0,10,1989
365,Williams,0.0,11,1989
392,Williams,6.0,37,1987
83,Williams,3.0,11,2005
45,Williams,0.0,20,2007
369,Williams,2.0,26,1989
18,Williams,6.0,1,2008
54,Williams,0.0,2,2006
422,Williams,0.0,21,1985
78,Williams,0.0,7,2005
427,Williams,0.0,9,1985
1035,Williams,0.0,9,2020
1037,Williams,0.0,13,2020
1067,Williams,0.0,5,2021
387,Williams,3.0,29,1988
428,Williams,1.0,20,1985
1051,Williams,0.0,78,2021
6,Williams,3.0,6,2009
7,Williams,4.0,5,2009
1035,Williams,0.0,9,2020
458,Williams,2.0,37,1983
424,Williams,3.0,7,1985
1071,Williams,0.0,18,2021
80,Williams,0.0,8,2005
424,Williams,1.0,7,1985
368,Williams,0.0,27,1989
426,Williams,6.0,34,1985
421,Williams,0.0,27,1985
1072,Williams,0.0,77,2021
385,Williams,2.0,26,1988
461,Williams,1.0,10,1983
1092,Williams,0.0,22,2022
460,Williams,0.0,9,1983
1038,Williams,0.0,14,2020
459,Williams,3.0,7,1983
1094,Williams,0.0,32,2022
380,Williams,0.0,10,1988
7,Williams,0.0,5,2009
51,Williams,0.0,17,2007
364,Williams,3.0,10,1989
20,Williams,0.0,3,2008
386,Williams,1.0,22,1988
422,Williams,2.0,21,1985
1037,Williams,0.0,13,2020
386,Williams,0.0,22,1988
1067,Williams,0.0,5,2021
1094,Williams,0.0,32,2022
47,Williams,0.0,5,2007
20,Williams,1.0,3,2008
80,Williams,0.0,8,2005
1038,Williams,0.0,14,2020
22,Williams,0.0,5,2008
366,Williams,0.0,13,1989
47,Williams,2.0,5,2007
460,Williams,0.0,9,1983
52,Williams,0.0,18,2007
367,Williams,3.0,14,1989
21,Williams,2.0,4,2008
23,Williams,2.0,6,2008
46,Williams,0.0,11,2007
385,Williams,6.0,26,1988
51,Williams,0.0,17,2007
22,Williams,1.0,5,2008
365,Williams,4.0,11,1989
457,Williams,1.0,13,1983
457,Williams,2.0,13,1983
363,Williams,0.0,9,1989
1095,Williams,0.0,18,2022
425,Williams,0.0,37,1985
49,Williams,0.0,13,2007
391,Williams,6.0,6,1987
421,Williams,2.0,27,1985
389,Williams,9.0,21,1987
1095,Williams,0.0,18,2022
384,Williams,0.0,27,1988
379,Williams,0.0,9,1988
381,Williams,1.0,11,1988
1091,Williams,0.0,15,2022
459,Williams,0.0,7,1983
1072,Williams,0.0,77,2021
1051,Williams,0.0,78,2021
1039,Williams,0.0,76,2020
8,Williams,4.0,9,2009
79,Williams,0.0,19,2005
389,Williams,0.0,21,1987
461,Williams,0.0,10,1983
390,Williams,0.0,13,1987
390,Williams,0.0,13,1987
367,Williams,4.0,14,1989
1092,Williams,2.0,22,2022
427,Williams,0.0,9,1985
49,Williams,3.0,13,2007
368,Williams,0.0,27,1989
53,Williams,2.0,3,2006
1071,Williams,0.0,18,2021
458,Williams,6.0,37,1983
26,Williams,1.0,9,2008
50,Williams,0.0,16,2007
79,Williams,0.0,19,2005
428,Williams,0.0,20,1985
82,Williams,0.0,10,2005
19,Williams,0.0,2,2008
1039,Williams,0.0,76,2020
23,Williams,0.0,6,2008
53,Williams,3.0,3,2006
19,Williams,0.0,2,2008
56,Williams,0.0,21,2006
369,Williams,0.0,26,1989
358,Williams,0.0,6,1989
69,Williams,0.0,22,2006
1054,Williams,0.0,75,2021
40,Williams,2.0,6,2007
60,Williams,0.0,9,2006
1054,Williams,0.0,75,2021
413,Williams,9.0,10,1986
445,Williams,0.0,38,1984
406,Williams,6.0,21,1986
69,Williams,0.0,22,2006
445,Williams,0.0,38,1984
413,Williams,4.0,10,1986
40,Williams,0.0,6,2007
435,Williams,0.0,29,1985
436,Williams,6.0,36,1984
35,Williams,0.0,18,2008
35,Williams,0.0,18,2008
14,Williams,0.0,15,2009
1055,Williams,0.0,4,2021
68,Williams,1.0,17,2006
39,Williams,0.0,4,2007
1078,Williams,2.0,79,2022
1055,Williams,0.0,4,2021
68,Williams,0.0,17,2006
436,Williams,0.0,36,1984
358,Williams,0.0,6,1989
1081,Williams,0.0,73,2022
60,Williams,0.0,9,2006
406,Williams,0.0,21,1986
1061,Williams,0.0,9,2021
1081,Williams,0.0,73,2022
14,Williams,0.0,15,2009
1061,Williams,0.0,9,2021
1077,Williams,0.0,21,2022
59,Williams,0.0,6,2006
1062,Williams,6.0,11,2021
374,Williams,1.0,6,1988
446,Williams,0.0,10,1984
359,Williams,0.0,32,1989
405,Williams,6.0,26,1986
41,Williams,0.0,7,2007
71,Williams,4.0,1,2005
13,Williams,0.0,14,2009
1063,Williams,9.0,13,2021
404,Williams,0.0,36,1986
374,Williams,0.0,6,1988
447,Williams,0.0,70,1984
360,Williams,6.0,33,1989
1052,Williams,0.0,3,2021
1063,Williams,1.0,13,2021
1076,Williams,0.0,1,2022
71,Williams,0.0,1,2005
70,Williams,0.0,18,2006
444,Williams,3.0,42,1984
70,Williams,0.0,18,2006
414,Williams,4.0,11,1986
1062,Williams,4.0,11,2021
13,Williams,0.0,14,2009
359,Williams,6.0,32,1989
405,Williams,0.0,26,1986
1077,Williams,0.0,21,2022
34,Williams,0.0,17,2008
1053,Williams,0.0,21,2021
59,Williams,0.0,6,2006
1053,Williams,0.0,21,2021
41,Williams,6.0,7,2007
34,Williams,0.0,17,2008
435,Williams,9.0,29,1985
446,Williams,0.0,10,1984
1082,Williams,0.0,7,2022
414,Williams,9.0,11,1986
1082,Williams,0.0,7,2022
447,Williams,0.0,70,1984
444,Williams,9.0,42,1984
407,Williams,0.0,6,1986
63,Williams,0.0,8,2006
441,Williams,0.0,6,1984
37,Williams,0.0,2,2007
38,Williams,0.0,3,2007
38,Williams,0.0,3,2007
65,Williams,0.0,11,2006
63,Williams,0.0,8,2006
1057,Williams,0.0,73,2021
409,Williams,9.0,7,1986
356,Williams,0.0,36,1989
356,Williams,0.0,36,1989
408,Williams,0.0,13,1986
1080,Williams,0.0,6,2022
1058,Williams,0.0,70,2021
1057,Williams,0.0,73,2021
439,Williams,0.0,21,1984
372,Williams,0.0,36,1988
439,Williams,0.0,21,1984
1059,Williams,0.0,34,2021
64,Williams,0.0,10,2006
440,Williams,0.0,41,1984
1059,Williams,0.0,34,2021
64,Williams,0.0,10,2006
440,Williams,1.0,41,1984
16,Williams,0.0,18,2009
1079,Williams,0.0,4,2022
1079,Williams,0.0,4,2022
16,Williams,0.0,18,2009
37,Williams,0.0,2,2007
410,Williams,2.0,37,1986
441,Williams,1.5,6,1984
410,Williams,0.0,37,1986
409,Williams,4.0,7,1986
65,Williams,0.0,11,2006
411,Williams,9.0,34,1986
1058,Williams,0.0,70,2021
438,Williams,0.0,40,1984
357,Williams,0.0,21,1989
67,Williams,0.0,14,2006
1060,Williams,0.0,70,2021
61,Williams,0.0,7,2006
36,Williams,2.0,1,2007
437,Williams,0.0,30,1984
372,Williams,0.0,36,1988
373,Williams,0.0,21,1988
437,Williams,0.0,30,1984
1078,Williams,0.0,79,2022
15,Williams,4.0,22,2009
61,Williams,0.0,7,2006
412,Williams,9.0,38,1986
67,Williams,0.0,14,2006
412,Williams,6.0,38,1986
443,Williams,0.0,37,1984
407,Williams,3.0,6,1986
357,Williams,3.0,21,1989
443,Williams,2.0,37,1984
36,Williams,0.0,1,2007
1080,Williams,0.0,6,2022
373,Williams,0.0,21,1988
66,Williams,0.0,5,2006
408,Williams,9.0,13,1986
62,Williams,0.0,19,2006
66,Williams,0.0,5,2006
442,Williams,0.0,7,1984
442,Williams,0.0,7,1984
438,Williams,3.0,40,1984
1060,Williams,0.0,70,2021
411,Williams,4.0,34,1986
62,Williams,0.0,19,2006
1056,Williams,0.0,6,2021
1056,Williams,0.0,6,2021
39,Williams,3.0,4,2007
72,Williams,6.0,2,2005
1052,Williams,0.0,3,2021
371,Williams,4.0,29,1989
75,Williams,0.0,4,2005
1065,Williams,0.0,14,2021
398,Williams,4.0,14,1987
1086,Williams,0.0,11,2022
1086,Williams,0.0,11,2022
1074,Williams,0.0,3,2022
452,Williams,0.0,36,1983
29,Williams,1.0,12,2008
362,Williams,4.0,34,1989
398,Williams,9.0,14,1987
55,Williams,0.0,1,2006
28,Williams,0.0,11,2008
28,Williams,0.0,11,2008
362,Williams,0.0,34,1989
10,Williams,0.0,11,2009
29,Williams,0.0,12,2008
431,Williams,0.0,14,1985
370,Williams,4.0,22,1989
75,Williams,3.0,4,2005
376,Williams,0.0,7,1988
451,Williams,0.0,27,1984
30,Williams,0.0,13,2008
451,Williams,0.0,27,1984
418,Williams,2.0,32,1986
56,Williams,3.0,21,2006
431,Williams,0.0,14,1985
1044,Williams,0.0,5,2020
452,Williams,3.0,36,1983
1044,Williams,0.0,5,2020
399,Williams,4.0,27,1987
376,Williams,0.0,7,1988
1065,Williams,2.0,14,2021
1074,Williams,0.0,3,2022
1087,Williams,1.0,13,2022
430,Williams,0.0,39,1985
44,Williams,0.0,9,2007
397,Williams,6.0,70,1987
27,Williams,0.0,10,2008
395,Williams,0.0,10,1987
1088,Williams,0.0,39,2022
395,Williams,9.0,10,1987
1088,Williams,0.0,39,2022
1042,Williams,0.0,75,2020
454,Williams,2.0,34,1983
454,Williams,1.0,34,1983
419,Williams,0.0,29,1986
1042,Williams,0.0,75,2020
45,Williams,5.0,20,2007
26,Williams,0.0,9,2008
77,Williams,8.0,20,2005
1073,Williams,0.0,24,2021
9,Williams,0.0,20,2009
430,Williams,1.0,39,1985
1085,Williams,0.0,34,2022
396,Williams,9.0,11,1987
370,Williams,6.0,22,1989
1043,Williams,0.0,21,2020
397,Williams,9.0,70,1987
377,Williams,0.0,37,1988
44,Williams,0.0,9,2007
377,Williams,0.0,37,1988
396,Williams,0.0,11,1987
76,Williams,8.0,6,2005
1043,Williams,0.0,21,2020
76,Williams,6.0,6,2005
1087,Williams,0.0,13,2022
453,Williams,3.0,43,1983
10,Williams,5.0,11,2009
55,Williams,0.0,1,2006
453,Williams,0.0,43,1983
419,Williams,6.0,29,1986
27,Williams,0.0,10,2008
30,Williams,0.0,13,2008
399,Williams,0.0,27,1987
400,Williams,9.0,26,1987
416,Williams,9.0,14,1986
33,Williams,0.0,16,2008
416,Williams,6.0,14,1986
1047,Williams,0.0,24,2020
12,Williams,1.0,13,2009
1047,Williams,0.0,24,2020
73,Williams,3.0,3,2005
449,Williams,0.0,14,1984
73,Williams,0.0,3,2005
371,Williams,9.0,29,1989
449,Williams,0.0,14,1984
402,Williams,0.0,22,1987
1083,Williams,0.0,9,2022
1075,Williams,0.0,77,2022
57,Williams,0.0,20,2006
42,Williams,0.0,19,2007
433,Williams,4.0,38,1985
42,Williams,0.0,19,2007
360,Williams,1.0,33,1989
58,Williams,0.0,4,2006
415,Williams,0.0,70,1986
58,Williams,0.0,4,2006
404,Williams,9.0,36,1986
448,Williams,0.0,39,1984
415,Williams,0.0,70,1986
1076,Williams,1.0,1,2022
33,Williams,0.0,16,2008
448,Williams,0.0,39,1984
72,Williams,0.0,2,2005
1083,Williams,0.0,9,2022
434,Williams,6.0,30,1985
403,Williams,0.0,29,1987
12,Williams,0.0,13,2009
434,Williams,9.0,30,1985
403,Williams,0.0,29,1987
394,Williams,6.0,9,1987
57,Williams,2.0,20,2006
433,Williams,9.0,38,1985
1084,Williams,0.0,70,2022
74,Williams,2.0,21,2005
1064,Williams,0.0,39,2021
450,Williams,0.0,20,1984
43,Williams,0.0,8,2007
432,Williams,6.0,13,1985
31,Williams,0.0,14,2008
401,Williams,6.0,32,1987
401,Williams,9.0,32,1987
1045,Williams,0.0,3,2020
418,Williams,3.0,32,1986
1045,Williams,0.0,3,2020
400,Williams,3.0,26,1987
11,Williams,4.0,12,2009
1085,Williams,0.0,34,2022
31,Williams,0.0,14,2008
417,Williams,9.0,27,1986
32,Williams,8.0,15,2008
32,Williams,1.0,15,2008
1075,Williams,0.0,77,2022
361,Williams,9.0,7,1989
402,Williams,0.0,22,1987
1046,Williams,0.0,3,2020
361,Williams,6.0,7,1989
417,Williams,4.0,27,1986
1046,Williams,0.0,3,2020
43,Williams,0.0,8,2007
432,Williams,3.0,13,1985
11,Williams,0.0,12,2009
375,Williams,0.0,32,1988
375,Williams,0.0,32,1988
1084,Williams,0.0,70,2022
74,Williams,3.0,21,2005
450,Williams,0.0,20,1984
1064,Williams,0.0,39,2021
15,Williams,0.0,22,2009
219,Williams,4.0,14,1997
1033,Williams,0.0,11,2020
866,Williams,0.0,7,2012
142,Williams,2.0,2,2001
865,Williams,0.0,6,2012
865,Williams,1.0,6,2012
284,Williams,10.0,13,1993
142,Williams,0.0,2,2001
864,Williams,0.0,4,2012
864,Williams,25.0,4,2012
863,Williams,0.0,3,2012
863,Williams,0.0,3,2012
143,Williams,0.0,18,2001
143,Williams,0.0,18,2001
283,Williams,0.0,11,1993
862,Williams,4.0,17,2012
284,Williams,4.0,13,1993
862,Williams,6.0,17,2012
861,Williams,0.0,2,2012
144,Williams,10.0,21,2001
861,Williams,8.0,2,2012
860,Williams,0.0,1,2012
860,Williams,0.0,1,2012
282,Williams,0.0,10,1993
859,Williams,0.0,18,2011
859,Williams,0.0,18,2011
144,Williams,0.0,21,2001
858,Williams,0.0,24,2011
858,Williams,0.0,24,2011
145,Williams,6.0,4,2001
282,Williams,10.0,10,1993
857,Williams,0.0,68,2011
283,Williams,10.0,11,1993
857,Williams,0.0,68,2011
866,Williams,0.0,7,2012
867,Williams,0.0,12,2012
139,Williams,3.0,19,2002
139,Williams,0.0,19,2002
874,Williams,0.0,22,2012
874,Williams,4.0,22,2012
586,Williams,0.0,20,1975
873,Williams,0.0,15,2012
873,Williams,0.0,15,2012
285,Williams,0.0,14,1993
587,Williams,0.0,70,1975
587,Williams,0.0,70,1975
872,Williams,0.0,14,2012
872,Williams,1.0,14,2012
140,Williams,3.0,22,2002
382,Williams,0.0,13,1988
867,Williams,1.0,12,2012
140,Williams,0.0,22,2002
871,Williams,0.0,13,2012
588,Williams,0.0,14,1975
588,Williams,0.0,14,1975
870,Williams,0.0,11,2012
870,Williams,6.0,11,2012
285,Williams,10.0,14,1993
589,Williams,0.0,46,1975
869,Williams,0.0,10,2012
869,Williams,0.0,10,2012
589,Williams,0.0,46,1975
141,Williams,0.0,1,2001
868,Williams,0.0,9,2012
868,Williams,2.0,9,2012
141,Williams,0.0,1,2001
871,Williams,0.0,13,2012
856,Williams,0.0,35,2011
856,Williams,0.0,35,2011
145,Williams,0.0,4,2001
149,Williams,3.0,20,2001
844,Williams,0.0,5,2011
844,Williams,0.0,5,2011
278,Williams,3.0,6,1993
843,Williams,0.0,17,2011
843,Williams,0.0,17,2011
150,Williams,6.0,8,2001
278,Williams,6.0,6,1993
842,Williams,0.0,2,2011
842,Williams,0.0,2,2011
277,Williams,0.0,4,1993
841,Williams,0.0,1,2011
841,Williams,0.0,1,2011
150,Williams,0.0,8,2001
845,Williams,0.0,4,2011
355,Williams,0.0,24,2010
354,Williams,0.0,18,2010
354,Williams,4.0,18,2010
151,Williams,3.0,9,2001
353,Williams,1.0,35,2010
353,Williams,6.0,35,2010
151,Williams,0.0,9,2001
152,Williams,10.0,10,2001
352,Williams,0.0,22,2010
352,Williams,2.0,22,2010
277,Williams,10.0,4,1993
351,Williams,1.0,15,2010
351,Williams,8.0,15,2010
152,Williams,0.0,10,2001
350,Williams,1.0,14,2010
355,Williams,0.0,24,2010
845,Williams,0.0,4,2011
149,Williams,6.0,20,2001
846,Williams,2.0,6,2011
281,Williams,0.0,9,1993
855,Williams,0.0,22,2011
855,Williams,0.0,22,2011
854,Williams,0.0,15,2011
854,Williams,0.0,15,2011
146,Williams,0.0,70,2001
281,Williams,10.0,9,1993
853,Williams,0.0,14,2011
853,Williams,0.0,14,2011
146,Williams,0.0,70,2001
852,Williams,0.0,13,2011
852,Williams,1.0,13,2011
851,Williams,0.0,11,2011
851,Williams,0.0,11,2011
147,Williams,0.0,6,2001
850,Williams,0.0,20,2011
280,Williams,6.0,8,1993
846,Williams,0.0,6,2011
279,Williams,10.0,7,1993
847,Williams,2.0,7,2011
847,Williams,0.0,7,2011
148,Williams,0.0,7,2001
279,Williams,4.0,7,1993
286,Williams,6.0,27,1993
848,Williams,0.0,12,2011
148,Williams,10.0,7,2001
849,Williams,0.0,9,2011
849,Williams,0.0,9,2011
